variant,algo,train_seed,eval_mode,episode,seed,return_total,steps,terminated,truncated,termination_reason,animal_status,is_success,animal_lost,battery_depleted,final_battery,battery_spent,barriers_installed,effective_barriers_installed,pickup_step,delivery_step
ppo_no_shaping,ppo,2024,stochastic,3,50003,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,4,50004,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,5,50005,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,6,50006,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,7,50007,4.0,16,True,False,success,saved,True,False,False,68,32,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,8,50008,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,9,50009,4.0,16,True,False,success,saved,True,False,False,68,32,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,10,50010,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,11,50011,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,12,50012,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,13,50013,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,14,50014,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,15,50015,4.0,16,True,False,success,saved,True,False,False,68,32,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,16,50016,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,17,50017,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,18,50018,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,19,50019,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,20,50020,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,21,50021,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,22,50022,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,23,50023,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,24,50024,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,25,50025,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,26,50026,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,27,50027,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,28,50028,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,29,50029,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,30,50030,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,31,50031,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,32,50032,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,33,50033,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,34,50034,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,35,50035,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,36,50036,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,37,50037,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,38,50038,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,39,50039,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,40,50040,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,41,50041,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,42,50042,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,43,50043,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,44,50044,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,45,50045,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,46,50046,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,47,50047,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,48,50048,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,49,50049,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,50,50050,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,51,50051,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,52,50052,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,53,50053,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,54,50054,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,55,50055,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,56,50056,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,57,50057,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,58,50058,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,59,50059,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,60,50060,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,61,50061,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,62,50062,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,63,50063,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,64,50064,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,65,50065,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,66,50066,1.0,19,True,False,success,saved,True,False,False,53,47,2,0,9,19
ppo_no_shaping,ppo,2024,stochastic,67,50067,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,68,50068,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,69,50069,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,70,50070,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,71,50071,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,72,50072,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,73,50073,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,74,50074,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,75,50075,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,76,50076,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,77,50077,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,78,50078,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,79,50079,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,80,50080,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,81,50081,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,82,50082,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,83,50083,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,84,50084,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,85,50085,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,86,50086,3.0,17,True,False,success,saved,True,False,False,70,30,1,0,6,17
ppo_no_shaping,ppo,2024,stochastic,87,50087,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,88,50088,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,89,50089,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,90,50090,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,91,50091,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,92,50092,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,93,50093,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,94,50094,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,95,50095,3.0,17,True,False,success,saved,True,False,False,55,45,2,0,6,17
ppo_no_shaping,ppo,2024,stochastic,96,50096,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,97,50097,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,98,50098,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,2024,stochastic,99,50099,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
ppo_no_shaping,ppo,7,deterministic,0,50000,-96.0,86,True,False,animal_lost,lost,False,True,False,38,62,2,2,,
ppo_no_shaping,ppo,7,deterministic,1,50001,-85.0,75,True,False,animal_lost,lost,False,True,False,48,52,2,2,,
ppo_no_shaping,ppo,7,deterministic,2,50002,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,3,50003,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,4,50004,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,5,50005,-102.0,92,True,False,animal_lost,lost,False,True,False,55,45,2,2,,
ppo_no_shaping,ppo,7,deterministic,6,50006,-79.0,69,True,False,animal_lost,lost,False,True,False,50,50,2,2,,
ppo_no_shaping,ppo,7,deterministic,7,50007,-72.0,57,True,False,animal_lost,lost,False,True,False,71,29,1,1,,
ppo_no_shaping,ppo,7,deterministic,8,50008,-85.0,70,True,False,animal_lost,lost,False,True,False,72,28,1,1,,
ppo_no_shaping,ppo,7,deterministic,9,50009,-90.0,100,False,True,max_steps,awaiting,False,False,False,10,90,2,2,,
ppo_no_shaping,ppo,7,deterministic,10,50010,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,11,50011,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,12,50012,-90.0,100,False,True,max_steps,awaiting,False,False,False,51,49,2,2,,
ppo_no_shaping,ppo,7,deterministic,13,50013,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,14,50014,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,15,50015,-109.0,94,True,False,animal_lost,lost,False,True,False,65,35,1,1,,
ppo_no_shaping,ppo,7,deterministic,16,50016,-75.0,65,True,False,animal_lost,lost,False,True,False,49,51,2,2,,
ppo_no_shaping,ppo,7,deterministic,17,50017,-74.0,64,True,False,animal_lost,lost,False,True,False,55,45,2,2,,
ppo_no_shaping,ppo,7,deterministic,18,50018,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,19,50019,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,20,50020,-86.0,76,True,False,animal_lost,lost,False,True,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,21,50021,-100.0,90,True,False,animal_lost,lost,False,True,False,47,53,2,2,,
ppo_no_shaping,ppo,7,deterministic,22,50022,-90.0,100,False,True,max_steps,awaiting,False,False,False,52,48,2,2,,
ppo_no_shaping,ppo,7,deterministic,23,50023,-84.0,69,True,False,animal_lost,lost,False,True,False,77,23,1,1,,
ppo_no_shaping,ppo,7,deterministic,24,50024,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,25,50025,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,26,50026,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,27,50027,-59.0,49,True,False,animal_lost,lost,False,True,False,42,58,2,2,,
ppo_no_shaping,ppo,7,deterministic,28,50028,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,29,50029,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,30,50030,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,31,50031,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,32,50032,-56.0,46,True,False,animal_lost,lost,False,True,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,33,50033,-90.0,100,False,True,max_steps,awaiting,False,False,False,48,52,2,2,,
ppo_no_shaping,ppo,7,deterministic,34,50034,-90.0,100,False,True,max_steps,awaiting,False,False,False,55,45,2,2,,
ppo_no_shaping,ppo,7,deterministic,35,50035,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,36,50036,-80.0,70,True,False,animal_lost,lost,False,True,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,37,50037,-90.0,75,True,False,animal_lost,lost,False,True,False,64,36,1,1,,
ppo_no_shaping,ppo,7,deterministic,38,50038,-90.0,100,False,True,max_steps,awaiting,False,False,False,50,50,2,2,,
ppo_no_shaping,ppo,7,deterministic,39,50039,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,40,50040,-90.0,100,False,True,max_steps,awaiting,False,False,False,39,61,2,2,,
ppo_no_shaping,ppo,7,deterministic,41,50041,-90.0,100,False,True,max_steps,awaiting,False,False,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,42,50042,-90.0,100,False,True,max_steps,awaiting,False,False,False,54,46,2,2,,
ppo_no_shaping,ppo,7,deterministic,43,50043,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,44,50044,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,45,50045,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,46,50046,-82.0,72,True,False,animal_lost,lost,False,True,False,38,62,2,2,,
ppo_no_shaping,ppo,7,deterministic,47,50047,-107.0,92,True,False,animal_lost,lost,False,True,False,74,26,1,1,,
ppo_no_shaping,ppo,7,deterministic,48,50048,-83.0,73,True,False,animal_lost,lost,False,True,False,48,52,2,2,,
ppo_no_shaping,ppo,7,deterministic,49,50049,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,50,50050,-90.0,100,False,True,max_steps,awaiting,False,False,False,42,58,2,2,,
ppo_no_shaping,ppo,7,deterministic,51,50051,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,52,50052,-69.0,59,True,False,animal_lost,lost,False,True,False,36,64,2,2,,
ppo_no_shaping,ppo,7,deterministic,53,50053,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,54,50054,-90.0,100,False,True,max_steps,awaiting,False,False,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,55,50055,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,56,50056,-90.0,100,False,True,max_steps,awaiting,False,False,False,55,45,2,2,,
ppo_no_shaping,ppo,7,deterministic,57,50057,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,58,50058,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,59,50059,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,60,50060,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,61,50061,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,62,50062,-88.0,78,True,False,animal_lost,lost,False,True,False,39,61,2,2,,
ppo_no_shaping,ppo,7,deterministic,63,50063,-91.0,81,True,False,animal_lost,lost,False,True,False,54,46,2,2,,
ppo_no_shaping,ppo,7,deterministic,64,50064,-83.0,73,True,False,animal_lost,lost,False,True,False,40,60,2,2,,
ppo_no_shaping,ppo,7,deterministic,65,50065,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,66,50066,-90.0,100,False,True,max_steps,awaiting,False,False,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,67,50067,-101.0,91,True,False,animal_lost,lost,False,True,False,53,47,2,2,,
ppo_no_shaping,ppo,7,deterministic,68,50068,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,69,50069,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,70,50070,-48.0,38,True,False,animal_lost,lost,False,True,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,71,50071,-90.0,100,False,True,max_steps,awaiting,False,False,False,54,46,2,2,,
ppo_no_shaping,ppo,7,deterministic,72,50072,-90.0,100,False,True,max_steps,awaiting,False,False,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,73,50073,-90.0,100,False,True,max_steps,awaiting,False,False,False,49,51,2,2,,
ppo_no_shaping,ppo,7,deterministic,74,50074,-90.0,100,False,True,max_steps,awaiting,False,False,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,75,50075,-90.0,100,False,True,max_steps,awaiting,False,False,False,54,46,2,2,,
ppo_no_shaping,ppo,7,deterministic,76,50076,-90.0,100,False,True,max_steps,awaiting,False,False,False,86,54,2,2,,
ppo_no_shaping,ppo,7,deterministic,77,50077,-90.0,100,False,True,max_steps,awaiting,False,False,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,78,50078,-86.0,76,True,False,animal_lost,lost,False,True,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,79,50079,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,80,50080,-81.0,71,True,False,animal_lost,lost,False,True,False,57,43,2,2,,
ppo_no_shaping,ppo,7,deterministic,81,50081,-90.0,100,False,True,max_steps,awaiting,False,False,False,33,67,2,2,,
ppo_no_shaping,ppo,7,deterministic,82,50082,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,83,50083,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,84,50084,-90.0,100,False,True,max_steps,awaiting,False,False,False,53,47,2,2,,
ppo_no_shaping,ppo,7,deterministic,85,50085,-90.0,100,False,True,max_steps,awaiting,False,False,False,100,56,2,2,,
ppo_no_shaping,ppo,7,deterministic,86,50086,-37.0,22,True,False,animal_lost,lost,False,True,False,72,28,1,1,,
ppo_no_shaping,ppo,7,deterministic,87,50087,-90.0,100,False,True,max_steps,awaiting,False,False,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,88,50088,-86.0,76,True,False,animal_lost,lost,False,True,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,89,50089,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,90,50090,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,91,50091,-96.0,86,True,False,animal_lost,lost,False,True,False,53,47,2,2,,
ppo_no_shaping,ppo,7,deterministic,92,50092,-76.0,66,True,False,animal_lost,lost,False,True,False,56,44,2,2,,
ppo_no_shaping,ppo,7,deterministic,93,50093,-91.0,81,True,False,animal_lost,lost,False,True,False,55,45,2,2,,
ppo_no_shaping,ppo,7,deterministic,94,50094,-90.0,100,False,True,max_steps,awaiting,False,False,False,54,46,2,2,,
ppo_no_shaping,ppo,7,deterministic,95,50095,-60.0,50,True,False,animal_lost,lost,False,True,False,54,46,2,2,,
ppo_no_shaping,ppo,7,deterministic,96,50096,-72.0,62,True,False,animal_lost,lost,False,True,False,58,42,2,2,,
ppo_no_shaping,ppo,7,deterministic,97,50097,-108.0,98,True,False,animal_lost,lost,False,True,False,59,41,2,2,,
ppo_no_shaping,ppo,7,deterministic,98,50098,-90.0,100,False,True,max_steps,awaiting,False,False,False,40,60,2,2,,
ppo_no_shaping,ppo,7,deterministic,99,50099,-86.0,76,True,False,animal_lost,lost,False,True,False,54,46,2,2,,
ppo_no_shaping,ppo,7,stochastic,0,50000,-96.0,86,True,False,animal_lost,lost,False,True,False,40,60,2,2,,
ppo_no_shaping,ppo,7,stochastic,1,50001,-40.0,30,True,False,animal_lost,lost,False,True,False,45,55,2,2,,
ppo_no_shaping,ppo,7,stochastic,2,50002,-90.0,100,False,True,max_steps,awaiting,False,False,False,55,45,2,2,,
ppo_no_shaping,ppo,7,stochastic,3,50003,-90.0,100,False,True,max_steps,awaiting,False,False,False,53,47,2,2,,
ppo_no_shaping,ppo,7,stochastic,4,50004,-90.0,100,False,True,max_steps,awaiting,False,False,False,53,47,2,2,,
ppo_no_shaping,ppo,7,stochastic,5,50005,-102.0,92,True,False,animal_lost,lost,False,True,False,50,50,2,2,,
ppo_no_shaping,ppo,7,stochastic,6,50006,-95.0,100,False,True,max_steps,awaiting,False,False,False,0,100,2,1,,
ppo_no_shaping,ppo,7,stochastic,7,50007,-65.0,55,True,False,animal_lost,lost,False,True,False,46,54,2,2,,
ppo_no_shaping,ppo,7,stochastic,8,50008,-98.0,88,True,False,animal_lost,lost,False,True,False,54,46,2,2,,
ppo_no_shaping,ppo,7,stochastic,9,50009,-90.0,100,False,True,max_steps,awaiting,False,False,False,39,61,2,2,,
ppo_no_shaping,ppo,7,stochastic,10,50010,-90.0,100,False,True,max_steps,awaiting,False,False,False,55,45,2,2,,
ppo_no_shaping,ppo,7,stochastic,11,50011,-90.0,100,False,True,max_steps,awaiting,False,False,False,53,47,2,2,,
ppo_no_shaping,ppo,7,stochastic,12,50012,-90.0,100,False,True,max_steps,awaiting,False,False,False,47,53,2,2,,
ppo_no_shaping,ppo,7,stochastic,13,50013,-95.0,100,False,True,max_steps,awaiting,False,False,False,55,45,2,1,,
ppo_no_shaping,ppo,7,stochastic,14,50014,-90.0,100,False,True,max_steps,awaiting,False,False,False,47,53,2,2,,
ppo_no_shaping,ppo,7,stochastic,15,50015,-46.0,36,True,False,animal_lost,lost,False,True,False,56,44,2,2,,
ppo_no_shaping,ppo,7,stochastic,16,50016,-95.0,100,False,True,max_steps,awaiting,False,False,False,30,70,2,1,,
ppo_no_shaping,ppo,7,stochastic,17,50017,-90.0,100,False,True,max_steps,awaiting,False,False,False,42,58,2,2,,
ppo_no_shaping,ppo,7,stochastic,18,50018,-90.0,100,False,True,max_steps,awaiting,False,False,False,57,43,2,2,,
ppo_no_shaping,ppo,7,stochastic,19,50019,-90.0,100,False,True,max_steps,awaiting,False,False,False,55,45,2,2,,
ppo_no_shaping,ppo,7,stochastic,20,50020,-86.0,76,True,False,animal_lost,lost,False,True,False,44,56,2,2,,
ppo_no_shaping,ppo,7,stochastic,21,50021,-104.0,94,True,False,animal_lost,lost,False,True,False,57,43,2,2,,
ppo_no_shaping,ppo,7,stochastic,22,50022,-90.0,100,False,True,max_steps,awaiting,False,False,False,46,54,2,2,,
ppo_no_shaping,ppo,7,stochastic,23,50023,-84.0,69,True,False,animal_lost,lost,False,True,False,77,23,1,1,,
ppo_no_shaping,ppo,7,stochastic,24,50024,-90.0,100,False,True,max_steps,awaiting,False,False,False,57,43,2,2,,
ppo_no_shaping,ppo,7,stochastic,25,50025,-90.0,100,False,True,max_steps,awaiting,False,False,False,59,41,2,2,,
ppo_no_shaping,ppo,7,stochastic,26,50026,-90.0,100,False,True,max_steps,awaiting,False,False,False,53,47,2,2,,
ppo_no_shaping,ppo,7,stochastic,27,50027,-66.0,56,True,False,animal_lost,lost,False,True,False,54,46,2,2,,
