variant,algo,seed,step,return_smooth
tuned,ppo,2024,264519,79.97999999999999
tuned,ppo,2024,269529,80.0
tuned,ppo,2024,274539,79.98
tuned,ppo,2024,279549,79.97999999999999
tuned,ppo,2024,284560,80.0
tuned,ppo,2024,289570,76.74178253119429
tuned,ppo,2024,294580,79.88
tuned,ppo,2024,299590,79.97999999999999
tuned,ppo,2024,304600,80.0
tuned,ppo,2024,309611,79.98
tuned,ppo,2024,314621,79.78
tuned,ppo,2024,319631,79.98
tuned,ppo,2024,324641,79.98
tuned,ppo,2024,329652,80.0
tuned,ppo,2024,334662,79.97999999999999
tuned,ppo,2024,339672,77.72
tuned,ppo,2024,344682,80.0
tuned,ppo,2024,349693,79.86
tuned,ppo,2024,354703,79.66
tuned,ppo,2024,359713,80.0
tuned,ppo,2024,364723,80.0
tuned,ppo,2024,369733,79.97999999999999
tuned,ppo,2024,374744,77.74
tuned,ppo,2024,379754,80.0
tuned,ppo,2024,384764,79.96
tuned,ppo,2024,389774,79.98
tuned,ppo,2024,394785,80.0
tuned,ppo,2024,399795,79.97999999999999
tuned,ppo,2024,404805,79.96
tuned,ppo,2024,409815,79.97999999999999
tuned,ppo,2024,414826,80.0
tuned,ppo,2024,419836,80.0
tuned,ppo,2024,424846,79.96
tuned,ppo,2024,429856,79.96
tuned,ppo,2024,434866,79.98
tuned,ppo,2024,439877,79.96
tuned,ppo,2024,444887,35.176296296296634
tuned,ppo,2024,449897,-1.901616161616112
tuned,ppo,2024,454907,59.09338181818142
tuned,ppo,2024,459918,78.4119559228651
tuned,ppo,2024,464928,79.97999999999999
tuned,ppo,2024,469938,79.88
tuned,ppo,2024,474948,79.93647138047157
tuned,ppo,2024,479959,80.0
tuned,ppo,2024,484969,74.78
tuned,ppo,2024,489979,80.0
tuned,ppo,2024,494989,79.02
tuned,ppo,2024,500000,80.0
tuned,ppo,7,3866,-21.020000000000003
tuned,ppo,7,8877,73.74641711229947
tuned,ppo,7,13888,79.31011363636364
tuned,ppo,7,18900,79.66
tuned,ppo,7,23911,79.9
tuned,ppo,7,28923,79.88
tuned,ppo,7,33934,79.91999999999999
tuned,ppo,7,38946,79.93890909090909
tuned,ppo,7,43957,79.98
tuned,ppo,7,48969,79.95863636363637
tuned,ppo,7,53980,79.98
tuned,ppo,7,58991,79.96000000000001
tuned,ppo,7,64003,80.0
tuned,ppo,7,69014,79.94
tuned,ppo,7,74026,79.84
tuned,ppo,7,79037,79.6
tuned,ppo,7,84049,79.58
tuned,ppo,7,89060,79.91999999999999
tuned,ppo,7,94072,79.82
tuned,ppo,7,99083,74.5
tuned,ppo,7,104095,79.73636363636366
tuned,ppo,7,109106,80.0
tuned,ppo,7,114117,80.0
tuned,ppo,7,119129,80.0
tuned,ppo,7,124140,79.28775974025979
tuned,ppo,7,129152,80.0
tuned,ppo,7,134163,79.44
tuned,ppo,7,139175,79.94
tuned,ppo,7,144186,79.96
tuned,ppo,7,149198,80.0
tuned,ppo,7,154209,80.0
tuned,ppo,7,159221,79.98
tuned,ppo,7,164232,79.97999999999999
tuned,ppo,7,169244,80.0
tuned,ppo,7,174255,79.97999999999999
tuned,ppo,7,179266,79.82
tuned,ppo,7,184278,79.97999999999999
tuned,ppo,7,189289,79.94
tuned,ppo,7,194301,80.0
tuned,ppo,7,199312,79.90409090909093
tuned,ppo,7,204324,79.96000000000001
tuned,ppo,7,209335,80.0
tuned,ppo,7,214347,79.96
tuned,ppo,7,219358,80.0
tuned,ppo,7,224369,79.97999999999999
tuned,ppo,7,229381,79.95387559808619
tuned,ppo,7,234392,79.84
tuned,ppo,7,239404,79.88
tuned,ppo,7,244415,79.98
tuned,ppo,7,249427,79.97999999999999
tuned,ppo,7,254438,79.97999999999999
tuned,ppo,7,259450,79.97999999999999
tuned,ppo,7,264461,80.0
tuned,ppo,7,269473,79.22
tuned,ppo,7,274484,80.0
tuned,ppo,7,279496,80.0
tuned,ppo,7,284507,80.0
tuned,ppo,7,289518,79.58000000000001
tuned,ppo,7,294530,80.0
tuned,ppo,7,299541,80.0
tuned,ppo,7,304553,79.91999999999999
tuned,ppo,7,309564,80.0
tuned,ppo,7,314576,79.8
tuned,ppo,7,319587,79.97999999999999
tuned,ppo,7,324599,79.72
tuned,ppo,7,329610,79.91999999999999
tuned,ppo,7,334622,79.84
tuned,ppo,7,339633,79.84
tuned,ppo,7,344644,79.98
tuned,ppo,7,349656,66.13196172248743
tuned,ppo,7,354667,77.5
tuned,ppo,7,359679,77.42000000000002
tuned,ppo,7,364690,79.96000000000001
tuned,ppo,7,369702,75.98200956937862
tuned,ppo,7,374713,79.9
tuned,ppo,7,379725,79.90060606060587
tuned,ppo,7,384736,79.96
tuned,ppo,7,389747,79.96
tuned,ppo,7,394759,79.97999999999999
tuned,ppo,7,399770,79.97999999999999
tuned,ppo,7,404782,79.02
tuned,ppo,7,409793,80.0
tuned,ppo,7,414805,80.0
tuned,ppo,7,419816,79.94
tuned,ppo,7,424828,79.9
tuned,ppo,7,429839,79.96000000000001
tuned,ppo,7,434851,80.0
tuned,ppo,7,439862,80.0
tuned,ppo,7,444873,79.94
tuned,ppo,7,449885,79.97999999999999
tuned,ppo,7,454896,79.94
tuned,ppo,7,459908,78.26
tuned,ppo,7,464919,80.0
tuned,ppo,7,469931,79.39999999999999
tuned,ppo,7,474942,77.69999999999999
tuned,ppo,7,479954,79.94
tuned,ppo,7,484965,79.38
tuned,ppo,7,489977,79.06
tuned,ppo,7,494988,79.97999999999999
tuned,ppo,7,500000,79.94
tuned,ppo,314,4025,-31.5
tuned,ppo,314,9034,76.134101010101
tuned,ppo,314,14044,79.4628787878788
tuned,ppo,314,19054,78.89999999999999
tuned,ppo,314,24064,79.92
tuned,ppo,314,29074,79.91365656565657
tuned,ppo,314,34084,79.96
tuned,ppo,314,39093,79.88
tuned,ppo,314,44103,79.94
tuned,ppo,314,49113,79.97951515151516
tuned,ppo,314,54123,79.96000000000001
tuned,ppo,314,59133,79.91999999999999
tuned,ppo,314,64143,79.96000000000001
tuned,ppo,314,69153,80.0
tuned,ppo,314,74162,79.91999999999999
tuned,ppo,314,79172,79.92
tuned,ppo,314,84182,79.9
tuned,ppo,314,89192,80.0
tuned,ppo,314,94202,79.94
tuned,ppo,314,99212,79.82
tuned,ppo,314,104221,69.0912805474096
tuned,ppo,314,109231,79.97042424242426
tuned,ppo,314,114241,77.46066666666654
tuned,ppo,314,119251,79.94
tuned,ppo,314,124261,79.76704545454544
tuned,ppo,314,129271,80.0
tuned,ppo,314,134281,79.96
tuned,ppo,314,139290,79.96
tuned,ppo,314,144300,80.0
tuned,ppo,314,149310,80.0
tuned,ppo,314,154320,79.94
tuned,ppo,314,159330,79.98
tuned,ppo,314,164340,79.32
tuned,ppo,314,169350,79.92
tuned,ppo,314,174359,79.98
tuned,ppo,314,179369,79.98492929292928
tuned,ppo,314,184379,79.98
tuned,ppo,314,189389,80.0
tuned,ppo,314,194399,79.96
tuned,ppo,314,199409,79.94
tuned,ppo,314,204418,80.0
tuned,ppo,314,209428,80.0
tuned,ppo,314,214438,79.92
tuned,ppo,314,219448,79.94
tuned,ppo,314,224458,79.98
tuned,ppo,314,229468,79.9
tuned,ppo,314,234478,79.91999999999999
tuned,ppo,314,239487,79.9
tuned,ppo,314,244497,79.97999999999999
tuned,ppo,314,249507,79.8
tuned,ppo,314,254517,79.83999999999999
tuned,ppo,314,259527,79.74
tuned,ppo,314,264537,80.0
tuned,ppo,314,269546,79.97999999999999
tuned,ppo,314,274556,79.97999999999999
tuned,ppo,314,279566,79.44
tuned,ppo,314,284576,79.01712121212155
tuned,ppo,314,289586,77.8
tuned,ppo,314,294596,79.9776161616162
tuned,ppo,314,299606,77.7
tuned,ppo,314,304615,80.0
tuned,ppo,314,309625,80.0
tuned,ppo,314,314635,80.0
tuned,ppo,314,319645,79.97999999999999
tuned,ppo,314,324655,79.96
tuned,ppo,314,329665,79.9
tuned,ppo,314,334675,79.97999999999999
tuned,ppo,314,339684,80.0
tuned,ppo,314,344694,79.08894830659538
tuned,ppo,314,349704,79.96
tuned,ppo,314,354714,79.9
tuned,ppo,314,359724,80.0
tuned,ppo,314,364734,79.96
tuned,ppo,314,369743,79.6
tuned,ppo,314,374753,79.9
tuned,ppo,314,379763,79.98
tuned,ppo,314,384773,79.94
tuned,ppo,314,389783,80.0
tuned,ppo,314,394793,79.94
tuned,ppo,314,399803,79.97999999999999
tuned,ppo,314,404812,79.96265151515152
tuned,ppo,314,409822,80.0
tuned,ppo,314,414832,80.0
tuned,ppo,314,419842,80.0
tuned,ppo,314,424852,79.92
tuned,ppo,314,429862,80.0
tuned,ppo,314,434871,79.97999999999999
tuned,ppo,314,439881,79.96000000000001
tuned,ppo,314,444891,79.97999999999999
tuned,ppo,314,449901,80.0
tuned,ppo,314,454911,79.96000000000001
tuned,ppo,314,459921,79.98
tuned,ppo,314,464931,79.86
tuned,ppo,314,469940,79.88
tuned,ppo,314,474950,79.96000000000001
tuned,ppo,314,479960,77.58
tuned,ppo,314,484970,80.0
tuned,ppo,314,489980,79.91999999999999
tuned,ppo,314,494990,79.76
tuned,ppo,314,500000,77.28
default,ppo,42,4164,-82.08
default,ppo,42,9172,-34.00639730639724
default,ppo,42,14180,37.17999999999999
default,ppo,42,19189,70.98376811594203
default,ppo,42,24197,70.0
default,ppo,42,29206,74.67202614379086
default,ppo,42,34214,76.07955555555554
default,ppo,42,39223,76.55362962962963
default,ppo,42,44231,79.78
default,ppo,42,49240,79.9
default,ppo,42,54248,79.86000000000001
default,ppo,42,59256,79.86
default,ppo,42,64265,79.88
default,ppo,42,69273,79.27999999999999
default,ppo,42,74282,79.85999999999999
default,ppo,42,79290,80.0
default,ppo,42,84299,77.6
default,ppo,42,89307,80.0
default,ppo,42,94316,79.96000000000001
default,ppo,42,99324,80.0
default,ppo,42,104332,80.0
default,ppo,42,109341,79.98
default,ppo,42,114349,79.98
default,ppo,42,119358,78.42805555555555
default,ppo,42,124366,79.94
default,ppo,42,129375,79.94
default,ppo,42,134383,79.94
default,ppo,42,139392,80.0
default,ppo,42,144400,79.97999999999999
default,ppo,42,149408,80.0
default,ppo,42,154417,79.98
default,ppo,42,159425,80.0
default,ppo,42,164434,79.97999999999999
default,ppo,42,169442,80.0
default,ppo,42,174451,79.67999999999999
default,ppo,42,179459,79.98
default,ppo,42,184468,79.97999999999999
default,ppo,42,189476,80.0
default,ppo,42,194484,77.78
default,ppo,42,199493,80.0
default,ppo,42,204501,79.91999999999999
default,ppo,42,209510,79.88
default,ppo,42,214518,79.95777777777772
default,ppo,42,219527,79.96
default,ppo,42,224535,80.0
default,ppo,42,229544,79.56
default,ppo,42,234552,79.58
default,ppo,42,239560,80.0
default,ppo,42,244569,77.7
default,ppo,42,249577,79.98
default,ppo,42,254586,80.0
default,ppo,42,259594,80.0
default,ppo,42,264603,79.94
default,ppo,42,269611,79.97999999999999
default,ppo,42,274620,79.96000000000001
default,ppo,42,279628,79.98
default,ppo,42,284636,79.96
default,ppo,42,289645,79.96000000000001
default,ppo,42,294653,79.98
default,ppo,42,299662,79.96
default,ppo,42,304670,79.92
default,ppo,42,309679,80.0
default,ppo,42,314687,79.96000000000001
default,ppo,42,319696,79.94
default,ppo,42,324704,80.0
default,ppo,42,329712,72.71626666666671
default,ppo,42,334721,79.06
default,ppo,42,339729,79.96
default,ppo,42,344738,79.94
default,ppo,42,349746,79.97999999999999
default,ppo,42,354755,79.94
default,ppo,42,359763,79.97430555555553
default,ppo,42,364772,79.98
default,ppo,42,369780,80.0
default,ppo,42,374788,79.96
default,ppo,42,379797,80.0
default,ppo,42,384805,79.98
default,ppo,42,389814,79.94
default,ppo,42,394822,80.0
default,ppo,42,399831,79.97999999999999
default,ppo,42,404839,79.96
default,ppo,42,409848,79.98
default,ppo,42,414856,80.0
default,ppo,42,419864,79.96
default,ppo,42,424873,79.82
default,ppo,42,429881,79.96
default,ppo,42,434890,79.97999999999999
default,ppo,42,439898,77.7
default,ppo,42,444907,77.5
default,ppo,42,449915,79.97999999999999
default,ppo,42,454924,79.66
default,ppo,42,459932,80.0
default,ppo,42,464940,80.0
default,ppo,42,469949,79.96
default,ppo,42,474957,79.96
default,ppo,42,479966,79.96
default,ppo,42,484974,73.89607843137264
default,ppo,42,489983,79.97999999999999
default,ppo,42,494991,74.89999999999999
default,ppo,42,500000,79.96
default,ppo,123,4520,-72.7
default,ppo,123,9524,5.040303030303032
default,ppo,123,14529,56.58348484848485
default,ppo,123,19534,72.34727272727274
default,ppo,123,24539,77.07145743145742
default,ppo,123,29544,78.52030303030303
default,ppo,123,34549,79.14695187165776
default,ppo,123,39553,79.66383838383838
default,ppo,123,44558,79.67026515151515
default,ppo,123,49563,79.63999999999999
default,ppo,123,54568,79.8
default,ppo,123,59573,79.94
default,ppo,123,64578,79.92
default,ppo,123,69583,79.86
default,ppo,123,74587,79.9890101010101
default,ppo,123,79592,80.0
default,ppo,123,84597,79.96000000000001
default,ppo,123,89602,79.98
default,ppo,123,94607,79.94
default,ppo,123,99612,79.96
default,ppo,123,104616,79.94
default,ppo,123,109621,79.98
default,ppo,123,114626,79.98
default,ppo,123,119631,80.0
default,ppo,123,124636,79.94
default,ppo,123,129641,79.97999999999999
default,ppo,123,134646,79.96
default,ppo,123,139650,79.98
default,ppo,123,144655,79.89999999999999
default,ppo,123,149660,80.0
default,ppo,123,154665,80.0
default,ppo,123,159670,-16.375682855956704
default,ppo,123,164675,28.913799999999913
default,ppo,123,169680,63.139199999999995
default,ppo,123,174684,79.44646464646465
default,ppo,123,179689,79.94
default,ppo,123,184694,79.97999999999999
default,ppo,123,189699,79.97999999999999
default,ppo,123,194704,79.92
default,ppo,123,199709,79.94
default,ppo,123,204713,80.0
default,ppo,123,209718,80.08
default,ppo,123,214723,79.91999999999999
default,ppo,123,219728,70.00933333333302
default,ppo,123,224733,77.08622222222225
default,ppo,123,229738,79.86
default,ppo,123,234743,79.94
default,ppo,123,239747,79.84265151515152
default,ppo,123,244752,79.94034090909088
default,ppo,123,249757,77.84678030303029
default,ppo,123,254762,79.84
default,ppo,123,259767,79.94
default,ppo,123,264772,80.0
default,ppo,123,269776,80.0
default,ppo,123,274781,78.03999999999999
default,ppo,123,279786,79.88
default,ppo,123,284791,79.97999999999999
default,ppo,123,289796,79.96000000000001
default,ppo,123,294801,80.0
default,ppo,123,299806,79.98
default,ppo,123,304810,79.97999999999999
default,ppo,123,309815,80.0
default,ppo,123,314820,80.0
default,ppo,123,319825,79.94
default,ppo,123,324830,79.92
default,ppo,123,329835,80.02
default,ppo,123,334840,80.0
default,ppo,123,339844,79.86
default,ppo,123,344849,79.14
default,ppo,123,349854,77.78
default,ppo,123,354859,77.9
default,ppo,123,359864,79.94
default,ppo,123,364869,80.12
default,ppo,123,369873,79.94
default,ppo,123,374878,79.96000000000001
default,ppo,123,379883,79.84
default,ppo,123,384888,80.06
default,ppo,123,389893,80.08
default,ppo,123,394898,80.12
default,ppo,123,399903,80.08
default,ppo,123,404907,77.9
default,ppo,123,409912,80.0
default,ppo,123,414917,80.0
default,ppo,123,419922,80.06
default,ppo,123,424927,80.02
default,ppo,123,429932,80.14609848484848
default,ppo,123,434936,79.96000000000001
default,ppo,123,439941,80.0
default,ppo,123,444946,79.1146031746031
default,ppo,123,449951,79.97999999999999
default,ppo,123,454956,80.03999999999999
default,ppo,123,459961,80.08
default,ppo,123,464966,80.17999999999999
default,ppo,123,469970,80.0
default,ppo,123,474975,79.91999999999999
default,ppo,123,479980,77.11999999999999
default,ppo,123,484985,77.94
default,ppo,123,489990,77.75999999999999
default,ppo,123,494995,80.0
default,ppo,123,500000,80.08
default,ppo,2024,4472,-74.94000000000001
default,ppo,2024,9477,-22.257666666666676
default,ppo,2024,14482,57.067301587301586
default,ppo,2024,19488,69.92076923076922
default,ppo,2024,24493,72.54733333333334
default,ppo,2024,29498,78.18249999999999
default,ppo,2024,34504,79.20235294117647
default,ppo,2024,39509,79.44
default,ppo,2024,44514,79.79288888888888
default,ppo,2024,49520,79.972
default,ppo,2024,54525,79.92844444444442
default,ppo,2024,59530,79.98
default,ppo,2024,64536,79.94
default,ppo,2024,69541,79.92
default,ppo,2024,74546,79.99166666666667
default,ppo,2024,79552,79.97999999999999
default,ppo,2024,84557,74.28040650406511
default,ppo,2024,89562,76.84
default,ppo,2024,94568,79.98
default,ppo,2024,99573,79.97999999999999
default,ppo,2024,104578,79.98
default,ppo,2024,109584,79.96000000000001
default,ppo,2024,114589,79.98
default,ppo,2024,119594,79.92
default,ppo,2024,124600,79.96000000000001
default,ppo,2024,129605,79.92
default,ppo,2024,134610,79.97999999999999
default,ppo,2024,139616,79.97125
default,ppo,2024,144621,79.96
default,ppo,2024,149626,79.97999999999999
default,ppo,2024,154632,79.94
default,ppo,2024,159637,79.98
default,ppo,2024,164642,79.96000000000001
default,ppo,2024,169648,80.0
default,ppo,2024,174653,79.97999999999999
default,ppo,2024,179658,79.94
default,ppo,2024,184664,79.97999999999999
default,ppo,2024,189669,79.94
default,ppo,2024,194674,79.89999999999999
default,ppo,2024,199680,79.9175
default,ppo,2024,204685,79.97999999999999
default,ppo,2024,209690,79.96111111111114
default,ppo,2024,214696,79.98
default,ppo,2024,219701,79.98
default,ppo,2024,224706,80.0
default,ppo,2024,229712,80.0
default,ppo,2024,234717,57.836333333333904
default,ppo,2024,239722,63.55857142857149
default,ppo,2024,244728,74.71529411764706
default,ppo,2024,249733,79.38
default,ppo,2024,254738,79.98
default,ppo,2024,259743,79.94
default,ppo,2024,264749,77.41999999999999
default,ppo,2024,269754,79.98
default,ppo,2024,274760,79.94
default,ppo,2024,279765,80.0
default,ppo,2024,284770,80.0
default,ppo,2024,289776,80.0
default,ppo,2024,294781,80.0
default,ppo,2024,299786,80.0
default,ppo,2024,304792,79.96000000000001
default,ppo,2024,309797,80.0
default,ppo,2024,314802,79.92
default,ppo,2024,319808,79.96000000000001
default,ppo,2024,324813,80.0
default,ppo,2024,329818,79.98
default,ppo,2024,334824,79.92
default,ppo,2024,339829,79.98
default,ppo,2024,344834,80.0
default,ppo,2024,349840,80.0
default,ppo,2024,354845,80.0
default,ppo,2024,359850,80.0
default,ppo,2024,364856,80.0
default,ppo,2024,369861,80.0
default,ppo,2024,374866,80.0
default,ppo,2024,379872,77.4
default,ppo,2024,384877,79.53999999999999
default,ppo,2024,389882,80.0
default,ppo,2024,394888,79.55333333333333
default,ppo,2024,399893,79.92
default,ppo,2024,404898,79.98
default,ppo,2024,409904,80.0
default,ppo,2024,414909,79.88
default,ppo,2024,419914,79.99422222222218
default,ppo,2024,424920,80.0
default,ppo,2024,429925,79.98
default,ppo,2024,434930,79.94
default,ppo,2024,439936,79.9
default,ppo,2024,444941,79.68
default,ppo,2024,449946,79.96000000000001
default,ppo,2024,454952,79.96000000000001
default,ppo,2024,459957,80.0
default,ppo,2024,464962,79.96791666666671
default,ppo,2024,469968,79.98
default,ppo,2024,474973,80.0
default,ppo,2024,479978,80.0
default,ppo,2024,484984,79.54
default,ppo,2024,489989,79.52000000000001
default,ppo,2024,494994,79.98
default,ppo,2024,500000,79.97999999999999
default,ppo,7,4301,-77.02000000000001
default,ppo,7,9308,-8.150181818181819
default,ppo,7,14315,58.00464646464646
default,ppo,7,19322,74.15061818181819
default,ppo,7,24329,71.34
default,ppo,7,29336,75.17971139971141
default,ppo,7,34343,78.90145454545454
default,ppo,7,39350,79.68323232323233
default,ppo,7,44357,79.92
default,ppo,7,49364,79.78
default,ppo,7,54371,79.8
default,ppo,7,59378,79.96000000000001
default,ppo,7,64385,79.96000000000001
default,ppo,7,69392,80.0
default,ppo,7,74399,80.0
default,ppo,7,79406,79.94011363636363
default,ppo,7,84413,76.84
default,ppo,7,89421,79.96
default,ppo,7,94428,73.63736363636356
default,ppo,7,99435,25.76045454545456
default,ppo,7,104442,62.26662004661998
default,ppo,7,109449,78.25999999999999
default,ppo,7,114456,79.98
default,ppo,7,119463,79.86
default,ppo,7,124470,79.97999999999999
default,ppo,7,129477,80.0
default,ppo,7,134484,44.182872727273
default,ppo,7,139491,63.34181818181824
default,ppo,7,144498,77.6384511784512
default,ppo,7,149505,79.62
default,ppo,7,154512,79.91689839572193
default,ppo,7,159519,79.47999999999999
default,ppo,7,164526,79.94
default,ppo,7,169534,79.96
default,ppo,7,174541,79.91999999999999
default,ppo,7,179548,79.66609848484848
default,ppo,7,184555,79.98
default,ppo,7,189562,79.96000000000001
default,ppo,7,194569,79.96
default,ppo,7,199576,62.32727272727362
default,ppo,7,204583,75.52972727272724
default,ppo,7,209590,79.9
default,ppo,7,214597,79.9
default,ppo,7,219604,79.94
default,ppo,7,224611,79.96
default,ppo,7,229618,79.88
default,ppo,7,234625,80.0
default,ppo,7,239632,80.0
default,ppo,7,244639,79.94136363636363
default,ppo,7,249646,79.98
default,ppo,7,254654,79.91999999999999
default,ppo,7,259661,79.68
default,ppo,7,264668,79.94606060606064
default,ppo,7,269675,79.96000000000001
default,ppo,7,274682,80.0
default,ppo,7,279689,80.0
default,ppo,7,284696,79.98
default,ppo,7,289703,79.98
default,ppo,7,294710,79.96
default,ppo,7,299717,79.96
default,ppo,7,304724,79.98
default,ppo,7,309731,79.96
default,ppo,7,314738,80.0
default,ppo,7,319745,79.84
default,ppo,7,324752,80.0
default,ppo,7,329759,79.9
default,ppo,7,334767,76.46000000000001
default,ppo,7,339774,79.00242424242424
default,ppo,7,344781,79.98
default,ppo,7,349788,79.94
default,ppo,7,354795,80.0
default,ppo,7,359802,79.97999999999999
default,ppo,7,364809,80.0
default,ppo,7,369816,80.0
default,ppo,7,374823,80.0
default,ppo,7,379830,79.94
default,ppo,7,384837,79.86
default,ppo,7,389844,80.0
default,ppo,7,394851,79.97999999999999
default,ppo,7,399858,79.82000000000001
default,ppo,7,404865,79.97999999999999
default,ppo,7,409872,79.98
default,ppo,7,414879,80.0
default,ppo,7,419887,79.94
default,ppo,7,424894,80.0
default,ppo,7,429901,79.96
default,ppo,7,434908,79.94848484848487
default,ppo,7,439915,79.94
default,ppo,7,444922,80.0
default,ppo,7,449929,80.0
default,ppo,7,454936,80.0
default,ppo,7,459943,79.97999999999999
default,ppo,7,464950,79.52
default,ppo,7,469957,80.0
default,ppo,7,474964,79.96000000000001
default,ppo,7,479971,79.96
default,ppo,7,484978,80.0
default,ppo,7,489985,80.0
default,ppo,7,494992,80.0
default,ppo,7,500000,-2.3399999999999954
default,ppo,314,4169,-79.28
default,ppo,314,9177,-32.047151515151526
default,ppo,314,14185,39.16325962325963
default,ppo,314,19194,67.86588744588744
default,ppo,314,24202,75.44829346092503
default,ppo,314,29210,77.7895374800638
default,ppo,314,34219,79.05329545454546
default,ppo,314,39227,78.57152462121212
default,ppo,314,44236,79.59773737373736
default,ppo,314,49244,79.85931818181818
default,ppo,314,54252,79.88
default,ppo,314,59261,79.91999999999999
default,ppo,314,64269,79.9
default,ppo,314,69278,79.86
default,ppo,314,74286,79.96000000000001
default,ppo,314,79294,80.0
default,ppo,314,84303,79.89587121212121
default,ppo,314,89311,80.0
default,ppo,314,94320,79.96
default,ppo,314,99328,79.94
default,ppo,314,104336,79.96
default,ppo,314,109345,80.0
default,ppo,314,114353,79.89999999999999
default,ppo,314,119362,80.0
default,ppo,314,124370,79.79999999999998
default,ppo,314,129378,79.98
default,ppo,314,134387,79.98
default,ppo,314,139395,80.0
default,ppo,314,144404,80.0
default,ppo,314,149412,79.97999999999999
default,ppo,314,154420,60.14886363636367
default,ppo,314,159429,54.06
default,ppo,314,164437,79.93127272727259
default,ppo,314,169446,80.0
default,ppo,314,174454,80.0
default,ppo,314,179462,80.0
default,ppo,314,184471,79.98
default,ppo,314,189479,79.98
default,ppo,314,194487,79.91999999999999
default,ppo,314,199496,79.92
default,ppo,314,204504,80.0
default,ppo,314,209513,79.85999999999999
default,ppo,314,214521,80.0
default,ppo,314,219529,79.97999999999999
default,ppo,314,224538,79.98
default,ppo,314,229546,80.0
default,ppo,314,234555,79.96000000000001
default,ppo,314,239563,79.98735353535352
default,ppo,314,244571,79.92
default,ppo,314,249580,79.96000000000001
default,ppo,314,254588,79.98
default,ppo,314,259597,80.0
default,ppo,314,264605,80.0
default,ppo,314,269613,80.0
default,ppo,314,274622,79.96
default,ppo,314,279630,79.96
default,ppo,314,284639,80.0
default,ppo,314,289647,79.97443181818183
default,ppo,314,294655,80.0
default,ppo,314,299664,78.2642424242422
default,ppo,314,304672,79.96
default,ppo,314,309681,80.0
default,ppo,314,314689,80.0
default,ppo,314,319697,79.72
default,ppo,314,324706,79.88
default,ppo,314,329714,79.94
default,ppo,314,334723,79.52000000000001
default,ppo,314,339731,80.0
default,ppo,314,344739,80.0
default,ppo,314,349748,80.0
default,ppo,314,354756,79.98
default,ppo,314,359764,79.96000000000001
default,ppo,314,364773,79.97163636363624
default,ppo,314,369781,79.95967676767677
default,ppo,314,374790,79.98
default,ppo,314,379798,79.98
default,ppo,314,384806,80.0
default,ppo,314,389815,80.0
default,ppo,314,394823,80.0
default,ppo,314,399832,79.96
default,ppo,314,404840,79.96000000000001
default,ppo,314,409848,79.88
default,ppo,314,414857,80.0
default,ppo,314,419865,79.93292929292927
default,ppo,314,424874,79.94
default,ppo,314,429882,79.88
default,ppo,314,434890,80.0
default,ppo,314,439899,80.0
default,ppo,314,444907,79.96000000000001
default,ppo,314,449916,79.82
default,ppo,314,454924,79.68
default,ppo,314,459932,79.96
default,ppo,314,464941,79.92
default,ppo,314,469949,79.67999999999999
default,ppo,314,474958,74.46
default,ppo,314,479966,79.96000000000001
default,ppo,314,484974,79.96
default,ppo,314,489983,79.97999999999999
default,ppo,314,494991,79.98
default,ppo,314,500000,80.0
ppo_no_barriers,ppo,42,3399,-2.580000000000001
ppo_no_barriers,ppo,42,8415,77.97609427609427
ppo_no_barriers,ppo,42,13431,37.77404040404039
ppo_no_barriers,ppo,42,18447,79.6
ppo_no_barriers,ppo,42,23463,77.47999999999999
ppo_no_barriers,ppo,42,28479,79.8
ppo_no_barriers,ppo,42,33496,79.8960404040404
ppo_no_barriers,ppo,42,38512,79.86
ppo_no_barriers,ppo,42,43528,79.86
ppo_no_barriers,ppo,42,48544,79.94
ppo_no_barriers,ppo,42,53560,79.9
ppo_no_barriers,ppo,42,58576,80.0
ppo_no_barriers,ppo,42,63593,79.94
ppo_no_barriers,ppo,42,68609,79.96000000000001
ppo_no_barriers,ppo,42,73625,79.84
ppo_no_barriers,ppo,42,78641,79.96000000000001
ppo_no_barriers,ppo,42,83657,23.38834343434335
ppo_no_barriers,ppo,42,88673,80.0
ppo_no_barriers,ppo,42,93690,79.91999999999999
ppo_no_barriers,ppo,42,98706,79.98
ppo_no_barriers,ppo,42,103722,80.0
ppo_no_barriers,ppo,42,108738,80.0
ppo_no_barriers,ppo,42,113754,80.0
ppo_no_barriers,ppo,42,118770,77.4
ppo_no_barriers,ppo,42,123787,79.98
ppo_no_barriers,ppo,42,128803,79.97876661350344
ppo_no_barriers,ppo,42,133819,80.0
ppo_no_barriers,ppo,42,138835,76.44936363636388
ppo_no_barriers,ppo,42,143851,79.98
ppo_no_barriers,ppo,42,148867,79.75999999999999
ppo_no_barriers,ppo,42,153884,79.94
ppo_no_barriers,ppo,42,158900,79.98
ppo_no_barriers,ppo,42,163916,79.98
ppo_no_barriers,ppo,42,168932,79.99666666666664
ppo_no_barriers,ppo,42,173948,79.96
ppo_no_barriers,ppo,42,178965,79.96
ppo_no_barriers,ppo,42,183981,77.46000000000001
ppo_no_barriers,ppo,42,188997,79.94
ppo_no_barriers,ppo,42,194013,79.96000000000001
ppo_no_barriers,ppo,42,199029,79.85999999999999
ppo_no_barriers,ppo,42,204045,79.72
ppo_no_barriers,ppo,42,209062,79.96
ppo_no_barriers,ppo,42,214078,80.0
